356752-784974-8477	260.869565217391	X	X
357544-850729-0	447.761194029851	X	X
358119-852138-0	375	X	X
358420-789180-0	300	X	X
359191-794753-0	326.975476839237	X	X
35942-0-0	0	X	X
359501-790428-0	359.281437125748	X	X
359525-790457-0	384.615384615385	X	X
360417-793257-0	428.571428571429	X	X
361428-999862-797	300	X	X
361902-801610-0	346.820809248555	X	X
36198-0-0	0	X	X
362316-804387-1367	387.096774193548	X	X
363873-804055-0	333.333333333333	X	X
363882-821679-0	324.324324324324	X	X
364146-799443-0	342.857142857143	X	X
364146-799443-187549	342.857142857143	X	X
364146-799443-226638	342.857142857143	X	X
364190-862083-0	326.975476839237	X	X
364401-810827-0	315.789473684211	X	X
364556-901417-0	352.941176470588	X	X
364652-827751-0	491.803278688525	X	X
364741-803767-0	566.037735849057	X	X
366647-804727-0	326.086956521739	X	X
366802-810019-0	363.636363636364	X	X
366928-805029-0	545.454545454546	X	X
366928-805029-184290	545.454545454546	X	X
366928-805029-217017	272.727272727273	X	X
366928-805029-289017	545.454545454546	X	X
366928-805029-77381	272.727272727273	X	X
368414-807759-0	333.333333333333	X	X
36858-0-0	0	X	X
369058-816648-0	342.857142857143	X	X
369380-809513-0	416.666666666667	X	X
369674-810023-0	352.941176470588	X	X
370467-1058266-0	272.727272727273	X	X
370776-812471-0	344.827586206897	X	X
37078-0-0	0	X	X
371128-827932-0	344.827586206897	X	X
371315-813588-0	468.75	X	X
372880-816659-0	333.333333333333	X	X
373240-817623-0	344.827586206897	X	X
374144-858483-0	326.086956521739	X	X
374226-819766-0	428.571428571429	X	X
374820-1081149-0	272.727272727273	X	X
374875-821604-0	273.972602739726	X	X
374875-821604-22374	273.972602739726	X	X
374900-835047-0	211.267605633803	X	X
375648-838030-0	342.857142857143	X	X
375994-823840-0	400	X	X
37753-0-0	0	X	X
377907-827283-0	625	X	X
377907-827283-168759	833.333333333333	X	X
377907-827283-195570	882.352941176471	X	X
377907-827283-206158	895.522388059701	X	X
377907-827283-226511	560.747663551402	X	X
377907-827283-44839	560.747663551402	X	X
378060-903801-0	329.67032967033	X	X
380143-831868-0	337.078651685393	X	X
380143-831868-22884	346.820809248555	X	X
380404-940882-0	500	X	X
380404-940882-164121	250	X	X
380404-940882-199401	333.333333333333	X	X
380404-940882-23269	500	X	X
380404-940882-47380	500	X	X
380404-940882-72085	250	X	X
380404-940882-92044	333.333333333333	X	X
380740-849499-0	352.941176470588	X	X
381604-834774-0	375	X	X
381644-958392-0	279.06976744186	X	X
382707-836853-0	342.857142857143	X	X
383094-1095418-137808	300	X	X
383094-1095418-155658	300	X	X
383094-1095418-170208	300	X	X
383094-1095418-186106	300	X	X
383094-1095418-7308	300	X	X
38345-0-0	0	X	X
383857-1079078-0	571.428571428571	X	X
383857-1079078-11018	285.714285714286	X	X
383857-1079078-257875	571.428571428571	X	X
383857-1079078-289875	285.714285714286	X	X
384400-839945-0	342.857142857143	X	X
3847-0-0	0	X	X
384772-854616-0	324.324324324324	X	X
384859-840864-0	535.714285714286	X	X
384859-840864-144678	340.909090909091	X	X
384859-840864-326198	500	X	X
384859-840864-364871	545.454545454546	X	X
384859-840864-394633	600	X	X
384859-840864-470365	1412.92829388909	X	X
384859-840864-57995	535.714285714286	X	X
385248-1053231-0	300	X	X
385363-841775-9403	279.06976744186	X	X
385423-841889-0	342.857142857143	X	X
385427-924503-0	324.324324324324	X	X
385980-842905-0	342.857142857143	X	X
386117-853166-0	338.983050847458	X	X
387441-845595-0	315.789473684211	X	X
387700-847387-0	250	X	X
387795-846283-0	468.75	X	X
388036-846726-0	333.333333333333	X	X
388887-848143-0	352.941176470588	X	X
389343-856430-0	337.078651685393	X	X
39056-0-0	0	X	X
390928-851831-0	400	X	X
391953-903567-0	326.086956521739	X	X
392215-952069-0	342.857142857143	X	X
392958-861021-0	346.820809248555	X	X
393273-894471-0	344.827586206897	X	X
393920-857453-0	209.79020979021	X	X
394270-858798-1806	357.142857142857	X	X
394270-858798-78932	357.142857142857	X	X
394290-858205-0	333.333333333333	X	X
394674-859007-0	342.857142857143	X	X
394742-860793-0	342.857142857143	X	X
394816-859248-0	909.090909090909	X	X
394816-859248-21513	327.868852459016	X	X
39484-0-0	0	X	X
395046-859692-0	545.454545454546	X	X
395149-860022-0	342.857142857143	X	X
395241-860180-0	363.636363636364	X	X
395690-861092-0	468.75	X	X
396516-873389-0	335.195530726257	X	X
396532-862636-0	379.746835443038	X	X
39838-0-0	0	X	X
398466-866384-0	342.857142857143	X	X
398921-884638-0	375	X	X
398921-884638-151312	375	X	X
399056-867630-0	434.782608695652	X	X
399061-871844-0	363.636363636364	X	X
400109-870695-0	382.189948404357	X	X
400109-870695-176571	382.189948404357	X	X
400109-870695-201921	333.333333333333	X	X
400109-870695-220504	382.189948404357	X	X
400109-870695-245346	382.189948404357	X	X
400109-870695-272020	382.189948404357	X	X
400208-870855-0	612.244897959184	X	X
400208-870855-205948	612.244897959184	X	X
400208-870855-95745	612.244897959184	X	X
400652-883912-0	333.333333333333	X	X
40071-0-0	0	X	X
40115-0-0	0	X	X
401352-1150541-0	314.13612565445	X	X
402173-874717-0	400	X	X
402173-874717-13188	400	X	X
402173-874717-53158	400	X	X
402187-874746-0	333.333333333333	X	X
403282-967559-0	416.666666666667	X	X
403427-887095-0	324.324324324324	X	X
40368-0-0	0	X	X
403897-880023-0	335.195530726257	X	X
404417-879323-0	337.078651685393	X	X
404649-879785-0	340.909090909091	X	X
404709-879929-0	333.333333333333	X	X
404781-880091-0	300	X	X
404781-880091-294932	394.736842105263	X	X
405167-897869-0	214.285714285714	X	X
405167-897869-28923	214.285714285714	X	X
405167-897869-71564	214.285714285714	X	X
405167-897869-92135	214.285714285714	X	X
40521-128529-0	324.324324324324	X	X
405516-926749-0	468.75	X	X
406299-994346-0	441.176470588235	X	X
406299-994346-133120	441.176470588235	X	X
406299-994346-39598	441.176470588235	X	X
406299-994346-85450	441.176470588235	X	X
406797-883944-0	333.333333333333	X	X
409681-889228-0	631.578947368421	X	X
409681-889228-163162	631.578947368421	X	X
409681-889228-173266	315.789473684211	X	X
409898-892543-0	324.324324324324	X	X
409916-889661-0	340.937142857142	X	X
409934-969903-0	400	X	X
410476-890825-0	344.827586206897	X	X
411811-893494-0	309.278350515464	X	X
411811-893494-156185	309.278350515464	X	X
411880-897534-0	428.571428571429	X	X
411894-899534-0	264.31718061674	X	X
411918-946988-222	444.444444444444	X	X
412280-894425-0	544.711756695415	X	X
412280-894425-161842	544.711756695415	X	X
413251-1270471-0	263.1579	X	X
413510-896703-0	500	X	X
413592-915097-0	254.237288135593	X	X
413909-931858-0	337.078651685393	X	X
414348-926832-0	342.857142857143	X	X
414940-910009-0	346.820809248555	X	X
414984-899381-0	342.857142857143	X	X
415910-905047-0	291.26213592233	X	X
416664-902523-0	631.578947368421	X	X
41686-0-0	0	X	X
416865-902904-0	214.285714285714	X	X
417541-928916-0	297.029702970297	X	X
417610-930366-0	250	X	X
41823-0-0	0	X	X
418837-906445-0	301.507537688442	X	X
418922-907479-0	365.853658536585	X	X
419073-906940-0	480	X	X
419257-1518441-0	600	X	X
419257-1518441-20707	315.789473684211	X	X
419409-922069-0	625	X	X
419409-922069-11470	312.5	X	X
419765-909764-239704	326.086956521739	X	X
419765-909764-6182	324.324324324324	X	X
419985-908757-0	326.086956521739	X	X
420677-918997-0	297.029702970297	X	X
421022-910730-0	344.827586206897	X	X
42110-0-0	0	X	X
42129-0-0	0	X	X
421936-919511-0	320.855614973262	X	X
423527-918723-0	329.67032967033	X	X
423527-918723-105880	329.67032967033	X	X
423527-918723-157308	326.086956521739	X	X
423527-918723-182090	322.58064516129	X	X
423527-918723-57873	326.086956521739	X	X
423527-918723-82655	322.58064516129	X	X
425091-918104-0	379.746835443038	X	X
425219-935997-0	625	X	X
426643-921170-0	312.597686777118	X	X
426945-1015824-0	333.333333333333	X	X
427121-922080-0	245.901639344262	X	X
427688-923244-0	333.333333333333	X	X
427688-923244-227166	333.333333333333	X	X
42837-0-0	0	X	X
428432-924668-0	320.855614973262	X	X
429882-964270-0	324.324324324324	X	X
430339-929453-0	288.461538461538	X	X
430622-931964-0	300	X	X
431010-1024742-0	387.096774193548	X	X
431010-1024742-200053	387.096774193548	X	X
431010-1024742-212397	387.096774193548	X	X
431708-995839-0	319.148936170213	X	X
431708-995839-59781	319.148936170213	X	X
431983-1057385-0	315.789473684211	X	X
432153-933425-0	468.75	X	X
433761-938722-0	320.855614973262	X	X
43402-0-0	0	X	X
434058-935438-0	428.571428571429	X	X
43446-0-0	0	X	X
43466-0-0	0	X	X
43533-0-0	0	X	X
436773-1050200-0	267.857142857143	X	X
436799-985004-0	327.868852459016	X	X
437055-954995-0	315.789473684211	X	X
437097-968350-0	422.535211267606	X	X
437544-943270-0	344.827586206897	X	X
439225-964625-0	428.577551107873	X	X
439731-1005949-2652	521.739130434783	X	X
440068-997926-0	333.333333333333	X	X
440419-947592-0	444.444444444444	X	X
440419-947592-39748	444.444444444444	X	X
440419-947592-55747	222.222222222222	X	X
440419-947592-78858	444.444444444444	X	X
440423-950170-0	495.867768595041	X	X
440423-950170-219088	405.405405405405	X	X
440423-950170-243412	397.350993377483	X	X
440423-950170-33128	397.350993377483	X	X
440650-1573659-0	285.714285714286	X	X
440706-972457-0	322.58064516129	X	X
440868-949093-0	342.857142857143	X	X
440925-964622-0	340.909090909091	X	X
441155-949888-0	342.857142857143	X	X
441271-949233-0	326.975476839237	X	X
442276-954210-0	338.983050847458	X	X
442276-954210-11810	338.983050847458	X	X
442276-954210-44352	338.983050847458	X	X
442276-954210-63673	338.983050847458	X	X
44300-0-0	0	X	X
444242-954363-0	666.518551433015	X	X
444242-954363-35481	230.769230769231	X	X
44485-0-0	0	X	X
445646-974225-0	400	X	X
446774-959408-0	333.333333333333	X	X
447383-960528-0	500	X	X
448090-961776-0	375	X	X
448439-962443-0	372.670807453416	X	X
448818-1002613-0	714.285714285714	X	X
448818-1002613-144406	461.538461538462	X	X
448818-1002613-177636	230.769230769231	X	X
448818-1002613-207174	461.538461538462	X	X
448818-1002613-223789	230.769230769231	X	X
448818-1002613-44714	230.769230769231	X	X
448919-1124841-214362	314.13612565445	X	X
448919-1124841-46703	628.272251308901	X	X
448919-1124841-68667	314.13612565445	X	X
450015-965548-0	292.682926829268	X	X
45028-0-0	0	X	X
450406-966335-0	530.973451327434	X	X
450406-966335-26837	419.58041958042	X	X
451250-974142-0	384.615384615385	X	X
451560-968632-10037	348.837209302326	X	X
451560-968632-56781	348.837209302326	X	X
452225-974285-0	415.075543748962	X	X
452965-971528-0	342.857142857143	X	X
453230-980668-0	324.324324324324	X	X
453467-1040061-0	315.789473684211	X	X
454322-975379-0	375	X	X
454893-1012368-0	320	X	X
455069-981047-9953	500	X	X
455109-994043-0	285.714285714286	X	X
455273-976696-0	333.333333333333	X	X
455786-976908-0	416.666666666667	X	X
456524-991043-0	315.789473684211	X	X
456524-991043-133265	315.789473684211	X	X
456524-991043-202737	315.789473684211	X	X
456524-991043-217897	315.789473684211	X	X
456771-978778-0	662.983425414365	X	X
456771-978778-10765	331.491712707182	X	X
456986-979231-0	324.324324324324	X	X
456996-979169-0	372.670807453416	X	X
457086-980603-0	329.67032967033	X	X
457184-1014670-6758	324.324324324324	X	X
458456-1020895-0	652.173913043478	X	X
458829-983068-0	267.857142857143	X	X
458983-1043170-0	340.909090909091	X	X
459086-986533-0	413.793103448276	X	X
459535-984449-0	320.855614973262	X	X
461226-987850-0	447.761194029851	X	X
46218-0-0	0	X	X
46239-0-0	0	X	X
462768-991051-0	315.789473684211	X	X
463361-994907-0	329.67032967033	X	X
463479-992437-0	335.195530726257	X	X
463701-1046294-0	375	X	X
464398-994370-0	800.106680890785	X	X
464398-994370-135039	327.868852459016	X	X
464398-994370-207169	319.148936170213	X	X
464398-994370-255360	333.333333333333	X	X
464398-994370-329359	333.333333333333	X	X
464398-994370-366525	333.333333333333	X	X
464398-994370-385358	319.148936170213	X	X
464398-994370-413130	333.333333333333	X	X
464398-994370-442129	333.333333333333	X	X
464398-994370-523128	333.333333333333	X	X
464398-994370-556177	319.148936170213	X	X
464398-994370-599581	319.148936170213	X	X
464398-994370-610749	319.148936170213	X	X
464398-994370-635258	666.666666666667	X	X
464398-994370-667258	333.333333333333	X	X
464398-994370-699258	333.148250971682	X	X
464398-994370-723244	332.594235033259	X	X
464398-994370-744530	332.409972299169	X	X
464398-994370-768463	331.638293168251	X	X
464398-994370-810912	327.689787001638	X	X
465300-996108-0	306.90537084399	X	X
465300-996108-10161	306.122448979592	X	X
465300-996108-93440	306.90537084399	X	X
46623-0-0	0	X	X
466765-998827-0	375	X	X
467222-999724-0	384.615384615385	X	X
4674-0-0	0	X	X
468042-1023345-0	363.636363636364	X	X
468042-1023345-69968	484.848484848485	X	X
468042-1023345-90331	363.636363636364	X	X
468184-1001463-0	444.444444444444	X	X
468402-1001891-0	303.030303030303	X	X
468402-1001891-169639	303.030303030303	X	X
468404-1001894-0	342.857142857143	X	X
46848-204672-0	428.571428571429	X	X
468917-1002831-0	387.096774193548	X	X
469434-1105879-0	454.545454545455	X	X
469679-1084306-170640	390.625	X	X
469679-1084306-183140	389.61038961039	X	X
469679-1084306-2329	389.61038961039	X	X
470976-1006820-0	315.789473684211	X	X
471255-1007344-103562	363.636363636364	X	X
471255-1007344-140653	363.636363636364	X	X
471255-1007344-163925	727.272727272727	X	X
471255-1007344-259925	363.636363636364	X	X
471255-1007344-273743	363.636363636364	X	X
471255-1007344-68653	363.636363636364	X	X
471255-1007344-8290	363.636363636364	X	X
471255-1007344-91925	727.272727272727	X	X
472735-1010053-0	365.853658536585	X	X
472735-1010053-177930	368.098159509202	X	X
472735-1010053-192593	359.281437125748	X	X
472735-1010053-204089	352.941176470588	X	X
472735-1010053-28243	352.941176470588	X	X
472735-1010053-72346	352.941176470588	X	X
472735-1010053-97416	352.941176470588	X	X
473245-1011203-0	188.679245283019	X	X
473449-1011670-0	375	X	X
473449-1011670-61533	352.941176470588	X	X
473449-1011670-84121	342.857142857143	X	X
473509-1011770-0	206.896551724138	X	X
473735-1012160-0	444.444444444444	X	X
473735-1012160-180564	444.444444444444	X	X
473862-1012384-0	363.636363636364	X	X
474420-1013404-0	389.61038961039	X	X
474731-1015606-0	363.636363636364	X	X
475074-1030012-0	265.486725663717	X	X
475074-1030012-77146	379.746835443038	X	X
475629-1056698-0	254.237288135593	X	X
475629-1056698-20508	254.237288135593	X	X
475629-1056698-66269	254.237288135593	X	X
475629-1056698-79997	254.237288135593	X	X
475629-1056698-98302	254.237288135593	X	X
476691-1053243-0	600	X	X
478405-1083055-0	267.857142857143	X	X
478405-1083055-10358	267.857142857143	X	X
478558-1035825-0	352.941176470588	X	X
479033-1022959-0	295.566502463054	X	X
479222-1023375-0	500	X	X
480273-1025348-0	540.540540540541	X	X
480273-1025348-25588	348.837209302326	X	X
481451-1035927-0	342.857142857143	X	X
481920-1030242-0	444.444444444444	X	X
482214-1028970-0	444.444444444444	X	X
482314-1029179-0	377.353447408153	X	X
483783-1032116-0	342.857142857143	X	X
483844-1297649-1068	363.636363636364	X	X
484689-1033882-111692	344.827586206897	X	X
484689-1033882-1348.34261883225	344.827586206897	X	X
484689-1033882-23416	344.827586206897	X	X
484689-1033882-55141	344.827586206897	X	X
484689-1033882-74451	344.827586206897	X	X
485056-1053519-0	337.078651685393	X	X
486003-1036379-0	400	X	X
486003-1036379-193450	400	X	X
486003-1036379-274250	400	X	X
486003-1036379-364650	400	X	X
486003-1036379-84650	400	X	X
486142-1038400-0	375	X	X
486454-1652104-0	600	X	X
486454-1652104-34852	344.827586206897	X	X
486535-1134549-0	468.75	X	X
486535-1134549-125679	468.75	X	X
486535-1134549-155691	468.75	X	X
486535-1134549-16929	468.75	X	X
486535-1134549-61929	468.75	X	X
486687-1037723-2627	394.736842105263	X	X
486901-1038168-0	342.857142857143	X	X
486916-1038187-0	312.5	X	X
487774-1059292-0	288.461538461538	X	X
487907-1256881-0	342.857142857143	X	X
487907-1256881-123879	342.857142857143	X	X
487968-1056732-0	428.571428571429	X	X
488238-1041874-0	428.571428571429	X	X
488238-1041874-141055	428.571428571429	X	X
48987-0-0	0	X	X
489924-1044406-0	315.789473684211	X	X
490662-1045757-0	352.941176470588	X	X
490956-1060683-0	333.333333333333	X	X
491057-1046537-0	352.941176470588	X	X
491650-1074492-0	333.333333333333	X	X
491668-1047655-0	245.901639344262	X	X
492845-1153826-0	335.195530726257	X	X
492845-1153826-81644	335.195530726257	X	X
492925-1049999-0	288.461538461538	X	X
493119-1050335-0	300	X	X
49459-192181-0	394.736842105263	X	X
49459-192181-75014	394.736842105263	X	X
494606-1077454-0	324.324324324324	X	X
494606-1077454-200174	324.324324324324	X	X
494606-1077454-210570	324.324324324324	X	X
494606-1077454-36715	324.324324324324	X	X
494655-1055027-0	571.428571428571	X	X
494655-1055027-24329	333.333333333333	X	X
494655-1055027-297171	441.176470588235	X	X
494655-1055027-312033	1875	X	X
494655-1055027-36344	333.333333333333	X	X
495111-1080814-0	363.636363636364	X	X
495283-1067782-0	387.096774193548	X	X
495800-1055374-0	428.571428571429	X	X
496176-1056709-0	322.58064516129	X	X
497559-1066629-0	333.333333333333	X	X
497676-1059228-0	337.078651685393	X	X
497769-1059390-0	331.5649867374	X	X
498288-1060959-0	937.5	X	X
49843-0-0	0	X	X
498738-1061655-0	387.096774193548	X	X
498925-1062012-0	394.494734970699	X	X
49945-0-0	0	X	X
500079-1083132-0	400	X	X
500133-1069835-0	300	X	X
500458-1065163-0	267.857142857143	X	X
50060-162765-0	344.827586206897	X	X
501804-1093148-0	800	X	X
501804-1093148-48699	800	X	X
501920-1071210-0	545.454545454546	X	X
501992-1073711-0	331.5649867374	X	X
50258-0-0	0	X	X
502851-1113462-0	468.75	X	X
503461-1071209-0	300	X	X
503493-1075194-0	800	X	X
503553-1074082-0	681.818181818182	X	X
504005-1355778-0	361.44578313253	X	X
504171-1079573-0	344.827586206897	X	X
50479-155632-0	254.237288135593	X	X
504958-1074427-0	344.827586206897	X	X
504958-1074427-11506	344.827586206897	X	X
505401-1075139-0	387.096774193548	X	X
505751-1075888-0	222.222222222222	X	X
505751-1075888-290775	222.222222222222	X	X
506140-1115362-0	344.827586206897	X	X
506155-1082882-172661	285.714285714286	X	X
506155-1082882-192090	285.714285714286	X	X
506155-1082882-210947	285.714285714286	X	X
506155-1082882-3518	285.714285714286	X	X
506155-1082882-97232	285.714285714286	X	X
50626-0-0	0	X	X
50643-0-0	0	X	X
506863-1078110-0	461.538461538462	X	X
506908-1078194-0	333.333333333333	X	X
506976-1078432-0	461.538461538462	X	X
507943-1080362-0	342.857142857143	X	X
508222-1082444-0	322.58064516129	X	X
508320-1081116-0	342.857142857143	X	X
508320-1081116-11672	342.857142857143	X	X
508680-1081834-0	597.014925373134	X	X
508680-1081834-21690	298.507462686567	X	X
508947-1207717-0	333.333333333333	X	X
508947-1207717-132035	333.333333333333	X	X
508947-1207717-164034	333.333333333333	X	X
508947-1207717-94702	333.333333333333	X	X
509341-1146122-0	400	X	X
50988-0-0	0	X	X
510300-1087040-0	405.405405405405	X	X
510723-1085829-0	468.75	X	X
510859-1086050-36380	314.13612565445	X	X
510871-1086071-0	365.853658536585	X	X
510871-1086071-23761	365.853658536585	X	X
510871-1086071-286158	365.853658536585	X	X
510871-1086071-36768	365.853658536585	X	X
510931-1086190-0	317.460317460317	X	X
512168-1088531-0	230.769230769231	X	X
51245-0-0	0	X	X
512659-1089647-0	375	X	X
512810-1116219-0	600	X	X
513274-1090652-0	402.684563758389	X	X
513293-1090698-134304	437.956204379562	X	X
513293-1090698-51158	437.956204379562	X	X
513574-1091228-0	400	X	X
514181-1092367-0	298.507462686567	X	X
514550-1101627-0	468.75	X	X
514772-1098329-0	329.67032967033	X	X
514980-1125982-0	375	X	X
516013-1102734-0	375	X	X
516013-1102734-119883	326.086956521739	X	X
516013-1102734-163017	315.789473684211	X	X
516013-1102734-203731	307.692307692308	X	X
516013-1102734-244823	320.855614973262	X	X
516013-1102734-285311	326.086956521739	X	X
516013-1102734-333023	327.868852459016	X	X
516013-1102734-367435	333.333333333333	X	X
516013-1102734-38405	352.941176470588	X	X
516013-1102734-417050	342.857142857143	X	X
516013-1102734-462323	348.837209302326	X	X
516013-1102734-504849	352.941176470588	X	X
516013-1102734-538826	357.142857142857	X	X
516013-1102734-75225	337.078651685393	X	X
51605-158107-0	413.793103448276	X	X
516117-1095870-0	344.827586206897	X	X
516270-1132570-0	315.789473684211	X	X
516454-1132800-0	353.045013239188	X	X
516494-1097543-0	342.857142857143	X	X
517402-1099369-0	337.078651685393	X	X
517598-1103520-0	342.857142857143	X	X
51765-195667-0	300	X	X
51765-195667-64304	300	X	X
517706-1124586-0	315.789473684211	X	X
517783-1110572-0	300	X	X
517817-1104300-0	340.909090909091	X	X
518029-1100580-0	331.491712707182	X	X
518359-1135110-0	320.855614973262	X	X
518359-1135110-185965	378.888888888889	X	X
518932-1109569-0	322.58064516129	X	X
519154-1246405-0	416.666666666667	X	X
519154-1246405-95068	416.666666666667	X	X
519335-1344425-0	472.44094488189	X	X
519990-1270687-0	382.165605095541	X	X
520141-1164385-0	545.454545454546	X	X
520363-1105515-0	342.857142857143	X	X
520363-1105515-44207	342.857142857143	X	X
520363-1105515-66246	342.857142857143	X	X
522857-1113616-0	600	X	X
522857-1113616-326773	731.707317073171	X	X
522872-1110320-0	468.75	X	X
522872-1110320-118337	272.727272727273	X	X
522872-1110320-142882	545.454545454546	X	X
524903-1114006-0	400	X	X
524903-1114006-223970	400	X	X
524973-1114142-0	222.222222222222	X	X
525070-1636244-0	428.571428571429	X	X
526789-1117797-0	342.857142857143	X	X
526789-1117797-38730	342.857142857143	X	X
526789-1117797-49715	342.857142857143	X	X
528048-1121248-0	324.324324324324	X	X
528089-1120184-0	375	X	X
528089-1120184-127520	375	X	X
528089-1120184-139895	375	X	X
528285-1120526-0	1000	X	X
528285-1120526-70110	1016.94915254237	X	X
528548-1123974-0	342.857142857143	X	X
528754-1122548-0	346.820809248555	X	X
528821-1129261-0	422.535211267606	X	X
528821-1129261-242390	545.454545454546	X	X
528821-1129261-270270	422.535211267606	X	X
528824-1121510-0	444.444444444444	X	X
529638-1122992-0	346.820809248555	X	X
529724-1123162-0	315.789473684211	X	X
529729-1239555-0	310.880829015544	X	X
529749-1149423-0	342.857142857143	X	X
529749-1149423-155063	4000	X	X
529749-1149423-166034	342.857142857143	X	X
529749-1149423-310034	1200	X	X
529749-1149423-45349	342.857142857143	X	X
530058-1123741-0	428.571428571429	X	X
531553-1126445-0	314.13612565445	X	X
531553-1126445-302692	314.13612565445	X	X
532165-1130447-0	326.086956521739	X	X
532220-1321091-0	382.165605095541	X	X
532417-1128185-0	487.80487804878	X	X
53288-0-0	0	X	X
53292-0-0	0	X	X
532920-1191500-0	319.148936170213	X	X
533158-1129535-0	539.811066126856	X	X
533158-1129535-25696	348.837209302326	X	X
533158-1129535-377797	652.173913043478	X	X
53363-162994-0	425.985090521832	X	X
53429-0-0	0	X	X
535186-1133609-0	666.666666666667	X	X
535277-1170869-0	230.769230769231	X	X
536670-1137367-0	342.857142857143	X	X
537480-1138945-0	342.857142857143	X	X
537814-1152929-0	322.58064516129	X	X
538998-1298488-0	379.746835443038	X	X
53929-0-0	0	X	X
541289-1148549-0	434.782608695652	X	X
541289-1148549-301652	1875	X	X
541568-1148292-0	314.13612565445	X	X
542224-1149570-15921	333.333333333333	X	X
542224-1149570-29586	333.333333333333	X	X
542868-1269801-0	338.983050847458	X	X
544164-1153195-0	483.870967741935	X	X
5445-0-0	0	X	X
544899-1296716-0	422.535211267606	X	X
545006-1154797-0	324.324324324324	X	X
545404-1166050-0	300	X	X
545820-1598588-0	468.75	X	X
546068-1156738-0	363.636363636364	X	X
546102-2583504-0	333.333333333333	X	X
546858-1158286-0	267.857142857143	X	X
547237-1159219-0	333.333333333333	X	X
547237-1159219-101077	359.281437125748	X	X
547504-1262219-0	322.58064516129	X	X
547772-1160133-0	923.076923076923	X	X
547883-1160360-1851	300	X	X
547883-1464433-0	300	X	X
549745-1215127-0	322.58064516129	X	X
550414-1306747-0	235.367958575239	X	X
550414-1306747-91682	235.367958575239	X	X
5506-0-0	0	X	X
550741-1166723-0	408.163265306122	X	X
551125-1176571-0	379.746835443038	X	X
551397-1632690-0	468.75	X	X
551831-1168783-0	348.837209302326	X	X
552854-1181521-8155	400	X	X
552966-1170939-0	363.636363636364	X	X
55354-0-0	0	X	X
554041-1173022-0	407.000407000407	X	X
554068-1779636-1050	394.736842105263	X	X
554068-1779636-297911	300	X	X
554068-1779636-88767	394.736842105263	X	X
554636-1174143-0	344.827586206897	X	X
554681-1174221-0	382.165605095541	X	X
555132-1255391-0	333.333333333333	X	X
555749-1506561-0	333.333333333333	X	X
555749-1506561-279166	333.333333333333	X	X
556206-1177137-0	333.333333333333	X	X
556206-1177137-308671	333.333333333333	X	X
556360-1177489-0	307.692307692308	X	X
556434-1177612-0	285.714285714286	X	X
556473-1177694-0	300	X	X
556953-1178607-0	357.142857142857	X	X
557579-1179747-0	454.545454545455	X	X
557974-1181111-0	468.75	X	X
557974-1181111-138751	468.75	X	X
557974-1181111-273751	468.75	X	X
557974-1181111-303752	468.75	X	X
558387-1182780-0	428.571428571429	X	X
558694-1187250-0	266.075388026608	X	X
559248-1195035-6227	300	X	X
559776-1183803-0	468.75	X	X
56017-169639-0	312.5	X	X
560573-1185398-0	512.820512820513	X	X
560573-1185398-190741	512.820512820513	X	X
561693-1215777-0	600	X	X
564354-1193128-0	312.5	X	X
565004-1872246-10766	319.148936170213	X	X
565072-1194389-0	428.571428571429	X	X
565136-1194500-0	600	X	X
566856-1200705-0	476.190476190476	X	X
567228-1359862-0	333.333333333333	X	X
569335-1210137-0	365.853658536585	X	X
570679-1211730-0	250	X	X
571024-2322224-0	461.538461538462	X	X
573460-1214817-0	272.727272727273	X	X
57370-0-0	0	X	X
573894-1269592-0	342.857142857143	X	X
574437-1300243-0	250	X	X
575373-1218408-0	454.545454545455	X	X
578146-1223751-0	476.190476190476	X	X
578231-1223916-0	329.67032967033	X	X
578231-1223916-40025	329.67032967033	X	X
578231-1223916-51893	329.67032967033	X	X
578231-1223916-75629	329.67032967033	X	X
57901-0-0	0	X	X
57909-0-0	0	X	X
579130-1675744-13008	245.901639344262	X	X
579692-1227418-0	230.769230769231	X	X
580214-1228509-0	342.857142857143	X	X
580214-1228509-161210	342.856425253742	X	X
580215-1290618-0	319.148936170213	X	X
580215-1290618-115114	319.148936170213	X	X
580215-1290618-164582	500	X	X
580215-1290618-50558	500	X	X
581584-1587973-0	461.538461538462	X	X
581816-1231420-0	333.333333333333	X	X
581816-1231420-105464	333.333333333333	X	X
581816-1231420-148464	333.333333333333	X	X
581816-1231420-205464	333.333333333333	X	X
581816-1231420-22798	333.333333333333	X	X
581816-1231420-269463	333.333333333333	X	X
581816-1231420-283877	333.333333333333	X	X
581816-1231420-70798	333.333333333333	X	X
582785-1233352-1251	342.857142857143	X	X
583227-1234260-0	333.333333333333	X	X
58387-454641-0	363.636363636364	X	X
58387-454641-62156	363.636363636364	X	X
58736-0-0	0	X	X
587616-1734126-8447	324.324324324324	X	X
589359-1247516-0	250	X	X
58951-243850-0	300	X	X
58951-243850-123562	300	X	X
58951-243850-137962	300	X	X
589878-1248546-0	285.714285714286	X	X
590709-1253378-0	361.44578313253	X	X
590709-1253378-69494	361.44578313253	X	X
591277-1251386-0	400	X	X
591589-1135070-152730	259.74025974026	X	X
591589-1135070-196373	259.74025974026	X	X
591589-1135070-29613	259.74025974026	X	X
591589-1135070-49352	259.74025974026	X	X
591589-1135070-70132	259.74025974026	X	X
